0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.770357265995163423e-02,-2.760788912425974490e-02,-2.742222641353637969e-02,-2.727008020311280645e-02,-2.716878950664095710e-02,-2.711067097429693123e-02,-2.708660648227935452e-02,-2.708879324689866808e-02,-2.711036899483459939e-02,-2.714508899856736546e-02,-2.718722347024851022e-02,-2.723155946907178382e-02,-2.727343781209224868e-02,-2.730879382297428035e-02,-2.733418471386158885e-02,-2.734679914768047698e-02,-2.734444593379615693e-02,-2.732552295961349770e-02,-2.728897027715790347e-02,-2.723421219828624923e-02,-2.716109317771857670e-02,-2.706981168665345550e-02,-2.696085544622694313e-02,-2.683494047282045797e-02,-2.669295552030589644e-02,-2.653591277233618637e-02,-2.636490507578893513e-02,-2.618106961190086457e-02,-2.598555764989179603e-02,-2.577950988571390753e-02,-2.556403680318414251e-02,-2.534020347873152876e-02,-2.510901826391405758e-02,-2.487142480800805244e-02,-2.462829691796598539e-02,-2.438043579023562238e-02,-2.412856918598945896e-02,-2.387335215707746955e-02,-2.361536896379931583e-02,-2.335513585676881471e-02,-2.309310442301617736e-02,-2.282966522036585996e-02,-2.256515144373605689e-02,-2.229984238330376053e-02,-2.203396645168729726e-02,-2.176770359247064135e-02,-2.150118698553392382e-02,-2.123450443762249507e-02,-2.096770158904589024e-02,-2.070080035623273612e-02,-2.043389018606102739e-02,-2.016695166918992116e-02,-1.989964887017618006e-02,-1.963178120504001020e-02,-1.936302558783421432e-02,-1.909293300247806580e-02,-1.882098512801917700e-02,-1.854660927936548770e-02,-1.826916699844719286e-02,-1.798793584310623417e-02,-1.770209233682533412e-02,-1.741069823177949366e-02,-1.711269087002353570e-02,-1.680687872684029360e-02,-1.649194399153464802e-02,-1.616645495143319289e-02,-1.582889194066494642e-02,-1.547769169937910499e-02,-1.511131616852703398e-02,-1.472835306638810640e-02,-1.432765729495291684e-02,-1.390854518141202215e-02,-1.347106047872128134e-02,-1.301634966292453122e-02,-1.254723571131297760e-02,-1.206922189551858614e-02,-1.159254406729047678e-02,-1.113690182726029612e-02,-1.074293503555065477e-02,-1.049263825592413116e-02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.770357265995163423e-02,2.770357633325349483e-02,2.760789278461522889e-02,2.742223004946958698e-02,2.727008381952834501e-02,2.716879311060575730e-02,2.711067457168780948e-02,2.708661007759603084e-02,2.708879684343910160e-02,2.711037259481918066e-02,2.714509260322302275e-02,2.718722707988344145e-02,2.723156308315502483e-02,2.727344142934228985e-02,2.730879744145575660e-02,2.733418833108729185e-02,2.734680276071555297e-02,2.734444953936097933e-02,2.732552655418180737e-02,2.728897385704754860e-02,2.723421575974041206e-02,2.716109671697655714e-02,2.706981520001044972e-02,2.696085893008314666e-02,2.683494392371999979e-02,2.669295893496652361e-02,2.653591614767063928e-02,2.636490840891914447e-02,2.618107290016603167e-02,2.598556089085134885e-02,2.577951307714626550e-02,2.556403994308209179e-02,2.534020656529512722e-02,2.510902129554147891e-02,2.487142778328516740e-02,2.462829983565505143e-02,2.438043864926352916e-02,2.412857198543586629e-02,2.387335489616312575e-02,2.361537164187473004e-02,2.335513847330354664e-02,2.309310697758869962e-02,2.282966771265422523e-02,2.256515387350930754e-02,2.229984475041411202e-02,2.203396875606306038e-02,2.176770583410978996e-02,2.150118916449830775e-02,2.123450655403262208e-02,2.096770364307644352e-02,2.070080234811037118e-02,2.043389211607146705e-02,2.016695353766766868e-02,1.989965067747567762e-02,1.963178295155156711e-02,1.936302727397529524e-02,1.909293462868515492e-02,1.882098669474609881e-02,1.854661078708401412e-02,1.826916844764725142e-02,1.798793723429511701e-02,1.770209367052611935e-02,1.741069950852904696e-02,1.711269209037058481e-02,1.680687989134411683e-02,1.649194510076498407e-02,1.616645600597222537e-02,1.582889294111248721e-02,1.547769264636228437e-02,1.511131706271626532e-02,1.472835390852142087e-02,1.432765808587119216e-02,1.390854592210819841e-02,1.347106117040733700e-02,1.301635030712172680e-02,1.254723630997452502e-02,1.206922245120442549e-02,1.159254458344107820e-02,1.113690230868744947e-02,1.074293548943220343e-02,1.049263869363111640e-02,1.049263825592413116e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,7.954679654537902267e-02,7.954680728616314589e-02,7.963077197772755467e-02,7.952877508117116301e-02,7.939161023630686431e-02,7.929647151546026507e-02,7.926477953780777796e-02,7.929558513220751059e-02,7.937941587346393491e-02,7.950339385987770235e-02,7.965343332046209701e-02,7.981539615892555006e-02,7.997580338726657800e-02,8.012230742254061733e-02,8.024400869274500581e-02,8.033164433626843737e-02,8.037767606966424172e-02,8.037628848533687198e-02,8.032331434330590436e-02,8.021610614654364757e-02,8.005337242096891015e-02,7.983499488331126381e-02,7.956183981754910706e-02,7.923557383609573790e-02,7.885849112768475444e-02,7.843335658702767221e-02,7.796326704967686261e-02,7.745153125715244224e-02,7.690156809872814025e-02,7.631682201682697675e-02,7.570069411087865241e-02,7.505648732873466955e-02,7.438736411561611139e-02,7.369631494161098251e-02,7.298613621379471117e-02,7.225941617732051236e-02,7.151852751072565462e-02,7.076562541951826601e-02,7.000265012689166344e-02,6.923133274996436104e-02,6.845320363283258214e-02,6.766960228199954408e-02,6.688168811331522690e-02,6.609045127119961283e-02,6.529672282246580528e-02,6.450118366738610831e-02,6.370437157592354072e-02,6.290668589869488625e-02,6.210838985085619796e-02,6.130961050001386414e-02,6.051033552661438247e-02,5.971038933552261924e-02,5.890949081118633524e-02,5.810729956222404624e-02,5.730350149386725933e-02,5.649710177391643190e-02,5.568666720815805549e-02,5.487061161977074830e-02,5.404721584347632612e-02,5.321456799986741537e-02,5.237049946526196875e-02,5.151253201562554229e-02,5.063783684759907283e-02,4.974320587708161434e-02,4.882503819986086513e-02,4.787934736571260869e-02,4.690179794853556461e-02,4.588778291364290635e-02,4.483255656124221500e-02,4.373144134607530320e-02,4.258013062621817529e-02,4.137511369691737606e-02,4.011425589249666135e-02,3.879758043676982682e-02,3.742833578719943766e-02,3.601453626805495301e-02,3.457145318125278560e-02,3.312634902714590296e-02,3.172899900344197666e-02,3.048452972223995860e-02,2.965901337769508150e-02,2.965901208217699980e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.283501740674294345e-01,1.283501916443773039e-01,1.286851996297231349e-01,1.288713187495035550e-01,1.289668525369651320e-01,1.290618437442918875e-01,1.292040294362757913e-01,1.294076058194719436e-01,1.296680087223949507e-01,1.299711422699227903e-01,1.302984857961959619e-01,1.306299959679959877e-01,1.309458749473536021e-01,1.312276876646283619e-01,1.314590785938648532e-01,1.316261875698333528e-01,1.317178494541892952e-01,1.317256123391243872e-01,1.316436208571787891e-01,1.314684060645906760e-01,1.311986169484434250e-01,1.308347224620056148e-01,1.303787067672232403e-01,1.298337742176988996e-01,1.292040750464528431e-01,1.284944581145605058e-01,1.277102535760155366e-01,1.268570858681906943e-01,1.259407158752295919e-01,1.249669102190225783e-01,1.239413352024809484e-01,1.228694727919075608e-01,1.217565560538052538e-01,1.206075215733926065e-01,1.194269765282640061e-01,1.182191782456364360e-01,1.169880242246402469e-01,1.157370507527560877e-01,1.144694383870974996e-01,1.131880227060217403e-01,1.118953088624411729e-01,1.105934885836697135e-01,1.092844583593970131e-01,1.079698376360152257e-01,1.066509858924626214e-01,1.053290175191724937e-01,1.040048134837217031e-01,1.026790288855865957e-01,1.013520957316341314e-01,1.000242204050723338e-01,9.869537554353505215e-02,9.736528722687916304e-02,9.603343763921162735e-02,9.469903659374886984e-02,9.336093390179202312e-02,9.201841578597322324e-02,9.066896976266092256e-02,8.930997957284339539e-02,8.793866186169226051e-02,8.655190543675926607e-02,8.514616025436314017e-02,8.371735655442014146e-02,8.226084367873875980e-02,8.077134812901379246e-02,7.924295648544572856e-02,7.766913357965789244e-02,7.604279109090163191e-02,7.435642707657783013e-02,7.260236313707320310e-02,7.077311315899442734e-02,6.886192629128724818e-02,6.686355828693366088e-02,6.477534359714838541e-02,6.259867709488858845e-02,6.034110032492832898e-02,5.801940983264636947e-02,5.566480562290236633e-02,5.333276943595487846e-02,5.112687510700195115e-02,4.926698655666187504e-02,4.818508730078457231e-02,4.818508512332722593e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.745415530596322040e-01,1.745415772808035781e-01,1.750289790520518085e-01,1.755012093789010685e-01,1.759150648706749587e-01,1.763197035742539165e-01,1.767567737714890730e-01,1.772430908568110308e-01,1.777756327921695412e-01,1.783390593956039050e-01,1.789114542733518942e-01,1.794682052410646600e-01,1.799845784797124426e-01,1.804374205154121724e-01,1.808062473945520332e-01,1.810738764616737217e-01,1.812267210289488228e-01,1.812548043186341939e-01,1.811515836822704673e-01,1.809136476237447055e-01,1.805403376380439739e-01,1.800333363556759214e-01,1.793962531251903081e-01,1.786342285188232404e-01,1.777535710639762678e-01,1.767614331530303340e-01,1.756655285558379465e-01,1.744738910028841572e-01,1.731946715669820946e-01,1.718359716860329012e-01,1.704057083297943476e-01,1.689115077867539005e-01,1.673606246760018790e-01,1.657598829794194872e-01,1.641156360930930147e-01,1.624337430941256710e-01,1.607195586059504966e-01,1.589779338240302764e-01,1.572132264371439436e-01,1.554293173476214984e-01,1.536296322539617565e-01,1.518171663053223819e-01,1.499945101616190213e-01,1.481638758876180351e-01,1.463271211699139485e-01,1.444857703763363088e-01,1.426410310009512683e-01,1.407938041058767464e-01,1.389446875800099401e-01,1.370939714812864918e-01,1.352416257319049853e-01,1.333872821071847570e-01,1.315302119753708754e-01,1.296692931038282981e-01,1.278029586545408325e-01,1.259291798455653699e-01,1.240449418057227721e-01,1.221469758598370814e-01,1.202316417338822885e-01,1.182947767761268199e-01,1.163315850870011436e-01,1.143365496828803729e-01,1.123033635205111513e-01,1.102248842794028294e-01,1.080931238010517659e-01,1.058992888086556089e-01,1.036338961417298671e-01,1.012869938454064589e-01,9.884852957655307359e-02,9.630892063004761749e-02,9.365989678816746822e-02,9.089571126078571650e-02,8.801485388639045115e-02,8.502247361111497925e-02,8.193387198994038501e-02,7.877978704102212015e-02,7.561504702312527026e-02,7.253463745603369595e-02,6.970978833714119860e-02,6.746392655214145107e-02,6.628278866695644367e-02,6.628278557864990261e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.184145224425658172e-01,2.184145531393452133e-01,2.189777064533108830e-01,2.196747031168161945e-01,2.204006015958644427e-01,2.211522973579956308e-01,2.219438728972492614e-01,2.227792815842199459e-01,2.236485030943068664e-01,2.245308540866137736e-01,2.253993514597779080e-01,2.262244227826777920e-01,2.269766991696598457e-01,2.276289861028660266e-01,2.281575525647113745e-01,2.285428647148008696e-01,2.287698992782314922e-01,2.288280984981979627e-01,2.287110962130177449e-01,2.284162988538371852e-01,2.279443859328600663e-01,2.272987821856081725e-01,2.264851386139694611e-01,2.255108464434372184e-01,2.243845974816114086e-01,2.231159967227422380e-01,2.217152279841661522e-01,2.201927703483576859e-01,2.185591616314929986e-01,2.168248044836048605e-01,2.149998106431464107e-01,2.130938790439584063e-01,2.111162037389003876e-01,2.090754078769348767e-01,2.069795002173359655e-01,2.048358508832034963e-01,2.026511832561047888e-01,2.004315791055782947e-01,1.981824942386979371e-01,1.959087821472877133e-01,1.936147233191746753e-01,1.913040580556938930e-01,1.889800207876751736e-01,1.866453739917426635e-01,1.843024398640076000e-01,1.819531279006932900e-01,1.795989564732713706e-01,1.772410664207636488e-01,1.748802247642481655e-01,1.725168171675764972e-01,1.701508290401428647e-01,1.677818170009724164e-01,1.654088735071202187e-01,1.630305849042362754e-01,1.606449124309684562e-01,1.582479564844562758e-01,1.558365587983289724e-01,1.534070981658640365e-01,1.509552767127262385e-01,1.484760581809310975e-01,1.459635900081792392e-01,1.434111240303244938e-01,1.408109509229536205e-01,1.381543625824250554e-01,1.354316601358591110e-01,1.326322314347959108e-01,1.297447304164036086e-01,1.267574020053274519e-01,1.236586110712144665e-01,1.204376536442479384e-01,1.170859554252298568e-01,1.135988012156924909e-01,1.099777992159714918e-01,1.062343886974584928e-01,1.023948997858876164e-01,9.850808522202783579e-02,9.465697981371920533e-02,9.097973033412101729e-02,8.771082000932586831e-02,8.524046294416576242e-02,8.403441853951126861e-02,8.403441451109996962e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.601811479395095827e-01,2.601811849569669044e-01,2.607816492356537230e-01,2.616461276183127405e-01,2.626437362360746763e-01,2.637287641852321118e-01,2.648824456008481154e-01,2.660872424734271324e-01,2.673190401887317602e-01,2.685471215582703741e-01,2.697367090239667919e-01,2.708518970027343764e-01,2.718581900533158513e-01,2.727244170333835704e-01,2.734239989613864719e-01,2.739356392101111037e-01,2.742435391643344156e-01,2.743372197007512003e-01,2.742111039969758468e-01,2.738639516717520372e-01,2.732982226157497641e-01,2.725194295067925321e-01,2.715355186772946960e-01,2.703563027327864909e-01,2.689929561229593147e-01,2.674575766322813131e-01,2.657628108027283442e-01,2.639215387451009365e-01,2.619466127988286375e-01,2.598506443900748808e-01,2.576458337428311762e-01,2.553438375295390972e-01,2.529556699595395530e-01,2.504916331420952158e-01,2.479612728257823417e-01,2.453733558309363350e-01,2.427358656840418738e-01,2.400560131540385167e-01,2.373402585920802443e-01,2.345943431897586362e-01,2.318233264889467127e-01,2.290316276853617272e-01,2.262230684487914201e-01,2.234009151126903070e-01,2.205679181377321885e-01,2.177263466978267559e-01,2.148780160441297604e-01,2.120243049726603657e-01,2.091661603993378582e-01,2.063040862466234970e-01,2.034381153159180722e-01,2.005677656237896955e-01,1.976919805852148659e-01,1.948089589975513514e-01,1.919148237860863748e-01,1.890056079156317570e-01,1.860780919001742972e-01,1.831282738720273195e-01,1.801513061911695079e-01,1.771414559446607973e-01,1.740920377529901752e-01,1.709953422316611293e-01,1.678425801032531473e-01,1.646238614360494568e-01,1.613282335592176042e-01,1.579438086792660512e-01,1.544580229853167730e-01,1.508580836967083894e-01,1.471316802251588785e-01,1.432680621675152532e-01,1.392596230173697158e-01,1.351041791368046974e-01,1.308082079490135163e-01,1.263914266303261258e-01,1.218932930453354851e-01,1.173823880803796793e-01,1.129705411979013696e-01,1.088361758297497484e-01,1.052640179646045782e-01,1.026775684930797405e-01,1.014881362228320927e-01,1.014881312255060258e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.999981906617592564e-01,2.999982338520874592e-01,3.006206342568397694e-01,3.016110736488609168e-01,3.028343235048311932e-01,3.042158321762904460e-01,3.057074141058886974e-01,3.072680677679100469e-01,3.088561196145922505e-01,3.104276848980591641e-01,3.119379294785283308e-01,3.133432177067987934e-01,3.146032201909777504e-01,3.156825761562009336e-01,3.165519725835853615e-01,3.171886565141113223e-01,3.175764344077812162e-01,3.177053017605303009e-01,3.175708327563582789e-01,3.171734392474072628e-01,3.165175854348772355e-01,3.156110194414007974e-01,3.144640597284003025e-01,3.130889558368938341e-01,3.114993299844162067e-01,3.097096980783282105e-01,3.077350645477778812e-01,3.055905837926232715e-01,3.032912809187058856e-01,3.008518249881542150e-01,2.982863487663169333e-01,2.956083096348826600e-01,2.928303868678686084e-01,2.899644108330976522e-01,2.870213199303515705e-01,2.840111412630648702e-01,2.809429912096361726e-01,2.778250922438631476e-01,2.746648025654757075e-01,2.714686553407186231e-01,2.682424046080285063e-01,2.649910751560853872e-01,2.617190139061104093e-01,2.584299404965346714e-01,2.551269948369379037e-01,2.518127793156469396e-01,2.484893930279111762e-01,2.451584547030571382e-01,2.418211098260040215e-01,2.384780161630240258e-01,2.351293023534512527e-01,2.317744941703976380e-01,2.284122956731202414e-01,2.250386429644133379e-01,2.216497242666884415e-01,2.182424867339657903e-01,2.148133169251789099e-01,2.113578162023514451e-01,2.078707043595761084e-01,2.043457450128603192e-01,2.007756715490597310e-01,1.971521209677514208e-01,1.934655917542509873e-01,1.897054471383417540e-01,1.858599917270693513e-01,1.819166589459517147e-01,1.778623598275464179e-01,1.736840615280013100e-01,1.693696880308466490e-01,1.649094678317070406e-01,1.602978966736615107e-01,1.555365413460077229e-01,1.506379890211719530e-01,1.456313565045779801e-01,1.405699400388487341e-01,1.355418979261180656e-01,1.306856999748539638e-01,1.262140733539674486e-01,1.224478945501100702e-01,1.198197194710269031e-01,1.186720620249585856e-01,1.186720560308471006e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,3.379817803613580085e-01,3.379818295789826510e-01,3.386214901524002285e-01,3.397095137447322388e-01,3.411163982890281776e-01,3.427501823444369378e-01,3.445395243775578598e-01,3.464218539111196815e-01,3.483375518795186476e-01,3.502284122649310660e-01,3.520384037766679519e-01,3.537153321301899633e-01,3.552125669957661991e-01,3.564903998244923211e-01,3.575168457012058432e-01,3.582678599883796777e-01,3.587270694288925421e-01,3.588851485405152308e-01,3.587389814401031329e-01,3.582907287329221147e-01,3.575468891983089037e-01,3.565174151021532345e-01,3.552149134100971439e-01,3.536539454971941998e-01,3.518504253194698617e-01,3.498211092057517124e-01,3.475831677183357504e-01,3.451538297777914654e-01,3.425500901787832952e-01,3.397884729039138407e-01,3.368848438140039092e-01,3.338542671731419831e-01,3.307109010407686678e-01,3.274679268996370518e-01,3.241375090814174742e-01,3.207307796864368732e-01,3.172578448326464629e-01,3.137278082469568963e-01,3.101488084418044799e-01,3.065280659959107035e-01,3.028719377637323906e-01,2.991859751490115737e-01,2.954749838652008798e-01,2.917430828345028426e-01,2.879937600021274524e-01,2.842299227977619913e-01,2.804539406591720629e-01,2.766676761954099395e-01,2.728724991784281517e-01,2.690692711535074277e-01,2.652582783380452169e-01,2.614389626175059878e-01,2.576072408290611682e-01,2.537597512537866917e-01,2.498938038803638073e-01,2.460062225212737985e-01,2.420931523344044545e-01,2.381499454528683835e-01,2.341710621282005467e-01,2.301499839226474053e-01,2.260791376903037719e-01,2.219498377502649999e-01,2.177522617651413972e-01,2.134754832747812192e-01,2.091075924464899927e-01,2.046359478516633079e-01,2.000476172213421777e-01,1.953300855857641738e-01,1.904723367112071963e-01,1.854664503684231303e-01,1.803099058275423883e-01,1.750088427935617974e-01,1.695826057073985260e-01,1.640699875555458043e-01,1.585377108839113036e-01,1.530919405665674971e-01,1.478943692520306719e-01,1.431853810457160980e-01,1.393096627966027845e-01,1.366922637391700113e-01,1.356014370234359945e-01,1.356014300059561750e-01,0.000000000000000000e+00
