Iteration,Residual_u,Residual_v,Residual_p,Residual_c,Residual_c2
1.0,0.17100000000000015,0.0,0.014103512856853927
2.0,0.0773777908115447,0.001651929285688971,0.018263559800860613
3.0,0.06230556727860806,0.003316823327477351,0.022851024051304174
4.0,0.05333111738884863,0.004925789411897792,0.028922910870555665
5.0,0.0468124109701302,0.006407152190854878,0.03385954853740459
6.0,0.041705597330794084,0.007767727657193397,0.03777068959314848
7.0,0.03765679833996212,0.009010788134941342,0.04081839453056734
8.0,0.03444142442870509,0.010198057486381642,0.04330064371530166
9.0,0.03185544845837621,0.011362194218934522,0.046009879685352
10.0,0.02992808380590536,0.012449216301994456,0.04907271258926678
11.0,0.0284094965402052,0.013443717862004791,0.05250622667662413
12.0,0.02717249311181884,0.014362879756220174,0.0556402221854653
13.0,0.02617514280257604,0.015209469815112066,0.05870822804747214
14.0,0.02529563288672824,0.016029256220894475,0.061646862753495964
15.0,0.024578393400757535,0.016833139348093117,0.06433964412125381
16.0,0.024027791612098826,0.017643132714450675,0.06698692091101727
17.0,0.02356093954960334,0.018464475301302765,0.0695559318634431
18.0,0.023223954587449927,0.0192924051189339,0.07215561726160008
19.0,0.022912814375308066,0.02011032971412928,0.07479840725952498
20.0,0.022663356277630692,0.02092293647605259,0.07727871059063747
21.0,0.022496585610217883,0.021720786730083094,0.07966138592726126
22.0,0.022341093210669013,0.02252511755029593,0.08203431737634118
23.0,0.022292049375950578,0.023308703500100288,0.08414173044640166
24.0,0.02230639352868423,0.024068491634778907,0.08591789094328195
25.0,0.022360582706493902,0.024806235880305037,0.08744602743119967
26.0,0.0225457006014395,0.02551550603092455,0.08865343847267404
27.0,0.02279105851486138,0.026181214005871128,0.08953323665514881
28.0,0.023152446011581927,0.026810574807697683,0.09011487934651953
29.0,0.0237693406804287,0.02740834311057549,0.09063413717094605
30.0,0.024561378609021578,0.027974154712655856,0.09107998795609767
31.0,0.025351162922412237,0.028503998059968654,0.09149332559895584
32.0,0.02603342132299126,0.02900509922360192,0.09201447269350975
33.0,0.026611950994211857,0.029471218157453585,0.0925026554158135
34.0,0.027149500540352756,0.029899533433658934,0.09296591205523991
35.0,0.027582003455868795,0.030292190600173855,0.09343578976865678
36.0,0.028008430400962833,0.030651447397016782,0.0939438371404797
37.0,0.02840221051925547,0.030973588607737326,0.0945380022958663
38.0,0.028748241806399483,0.0312576266393924,0.09541352485832014
39.0,0.029123761094810165,0.031505714023117734,0.09661276456138478
40.0,0.029473970186728336,0.03171419841448883,0.0978673632657564
41.0,0.029824205652609778,0.031885521995430974,0.09920351804853475
42.0,0.030203160749600735,0.03201843909268838,0.10061436317228667
43.0,0.03055568597394335,0.03210558790979081,0.10206540716214092
44.0,0.030946028540829795,0.03217813057932417,0.10352759705839439
45.0,0.031342832847377676,0.032255845961519466,0.10502249485385501
46.0,0.03172721749798371,0.03232610751699749,0.10653355078225527
47.0,0.03216487481268024,0.032387113202863346,0.10806249938724105
48.0,0.032611001041660516,0.03242543393227765,0.10962385489012491
49.0,0.03308288142450803,0.0324461825048063,0.11127438109011746
50.0,0.033597630367244294,0.032460134287988655,0.1130354105402353
51.0,0.034104033735982274,0.03246209617604203,0.11484525798030508
52.0,0.034642620532744105,0.03245065647406707,0.11658255295888209
53.0,0.03519821469613419,0.03242944696400613,0.11823802653776999
54.0,0.03573800869323949,0.032393624985967616,0.11982332002446237
55.0,0.036312567417993324,0.032348834719569966,0.12133127369603969
56.0,0.03687480312595893,0.03230276575256063,0.12276017134039832
57.0,0.03742352058466693,0.03225174396495048,0.12411539701927636
58.0,0.03798899311772347,0.032191184978213196,0.12539609402367344
59.0,0.038522812612933346,0.032130123930768105,0.12661833967735395
60.0,0.03904644107860042,0.03205445431659256,0.12778907609511375
61.0,0.03955977741811727,0.03195940237905021,0.1289078779307847
62.0,0.040032798168758654,0.03184418484268455,0.1299859668232229
63.0,0.0404856823658891,0.03170044133180734,0.1310320482933365
64.0,0.040913105717351725,0.03152254145253141,0.13205002490076723
65.0,0.04128086917515222,0.03129874764124813,0.13305580721563667
66.0,0.04162183336703741,0.031036326160945794,0.13403704256836907
67.0,0.041917761775756096,0.03071365310841725,0.13500474652015812
68.0,0.0421440985206243,0.030324139104075,0.13595670080004946
69.0,0.042325178240334584,0.029869591014213603,0.1368835139517547
70.0,0.042443673715920845,0.02933408704658285,0.13778565105848922
71.0,0.04248707575283667,0.028724983449238475,0.1386420929274227
72.0,0.04245479887926812,0.028043610105606125,0.1394296301793351
73.0,0.04236021937168777,0.027285629003922184,0.14011318541670104
74.0,0.04217534762887346,0.026464138548033346,0.1406421468693209
75.0,0.04190329925568064,0.025606674518809974,0.1409619123095425
76.0,0.04157693366944775,0.02473316712633269,0.14102488654765308
77.0,0.041175341461865154,0.023902324682016373,0.14076770999020274
78.0,0.04071097468052372,0.02316603812090317,0.14014331300078048
79.0,0.04021287853654554,0.022929493884252288,0.1391138801938172
80.0,0.03973089365133896,0.023397216204033386,0.1376761595976199
81.0,0.039367274005783874,0.024128948248051025,0.13585019063449671
82.0,0.03919495291559496,0.02500600861775659,0.13368750659895406
83.0,0.0391359812838962,0.02596173772159408,0.13130065694296092
84.0,0.039142737273013005,0.02693175180149838,0.12879585761061071
85.0,0.03917863801885771,0.027835807925973944,0.12611203415103653
86.0,0.03922709097234697,0.02863092991022405,0.12320361716911293
87.0,0.039294900148275545,0.029314408211800754,0.12009050391030737
88.0,0.03935609932607324,0.02988582219323083,0.11680510909130698
89.0,0.03940180876322982,0.030342445957698687,0.11339432345213514
